Timestamp,Product Title,Variant Title,SKU,Price,Event Type,Quantity,Previous Stock,Current Stock,Product URL
2026-08-01 08:02:11,Jadau kundan bridal necklace set with pearl drop and natural strawberry beads(without earrings),Default Title,,10400.0,Restock,1,1,2,https://www.muskanjewel.com/products/jadau-kundan-bridal-necklace-set-with-pearl-drop-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/52628856930620
2026-08-01 08:05:41,Jadau Kundan Peacock necklace with matching earrings included,Default Title,,7600.0,Sale,1,3,2,https://www.muskanjewel.com/products/jadau-kundan-peacock-necklace-with-matching-earrings-included?variant=gid://shopify/ProductVariant/52623631319356
2026-08-01 08:05:41,Jadau kundan chand shape bridal tika with pearls,Default Title,,1500.0,Sale,1,4,3,https://www.muskanjewel.com/products/jadau-kundan-chand-shape-bridal-tika-with-pearls?variant=gid://shopify/ProductVariant/52979685327164
2026-08-01 08:05:41,Bridal Peacock necklace set with matching earrings included,Default Title,,10600.0,Sold Out,2,2,0,https://www.muskanjewel.com/products/bridal-peacock-necklace-set-with-matching-earrings-included?variant=gid://shopify/ProductVariant/52623649341756
2026-08-01 08:10:47,Jadau Kundan peacock necklace with pearl drops and natural strawberry beads (No earrings),Default Title,,4500.0,New Arrival,1,0,1,https://www.muskanjewel.com/products/jadau-kundan-peacock-necklace-with-pearl-drops-and-natural-strawberry-beads?variant=gid://shopify/ProductVariant/52628761641276
2026-08-01 08:10:47,Jadau kundan black thread bottu and mango necklace,Default Title,,4100.0,New Arrival,3,0,3,https://www.muskanjewel.com/products/jadau-kundan-black-thread-bottu-and-mango-necklace?variant=gid://shopify/ProductVariant/52737556447548
2026-08-01 08:35:38,Jadau kundan Mango necklace with pearl and natural strawberry beads drop(No Earrings),Default Title,,7200.0,New Arrival,5,0,5,https://www.muskanjewel.com/products/jadau-kundan-mango-necklace-with-pearl-and-natural-strawberry-beads-dropno-earrings?variant=gid://shopify/ProductVariant/52982500458812
2026-08-01 08:42:13,Jadau kundan pearl mala pendant necklace with pearl and natural strawberry beads drop(No earrings),Default Title,,1900.0,New Arrival,2,0,2,https://www.muskanjewel.com/products/jadau-kundan-pearl-mala-pendant-necklace-with-pearl-and-natural-strawberry-beads-dropno-earrings?variant=gid://shopify/ProductVariant/52817072128316
2026-08-01 08:42:13,Jadau kundan+Antique goddess Laxmi necklace set with beads and pearls (With Earrings),Default Title,,6100.0,Restock,1,0,1,https://www.muskanjewel.com/products/jadau-kundan-antique-goddess-laxmi-necklace-set-with-beads-and-pearls-with-earrings?variant=gid://shopify/ProductVariant/52918805070140
2026-08-01 08:45:48,Jadau kundan black beads pendant mala,Default Title,,2100.0,New Arrival,1,0,1,https://www.muskanjewel.com/products/jadau-kundan-black-beads-pendant-mala-1?variant=gid://shopify/ProductVariant/52737587446076
2026-08-01 08:45:48,Jadau kundan necklace with pearl and natural strawberry beads drop(No earrings),Default Title,,4500.0,New Arrival,2,0,2,https://www.muskanjewel.com/products/jadau-kundan-necklace-with-pearl-and-natural-strawberry-beads-dropno-earrings?variant=gid://shopify/ProductVariant/52814670004540
2026-08-01 08:55:40,Jadau kundan floral necklace(No Earrings),Red,,1300.0,New Arrival,4,0,4,https://www.muskanjewel.com/products/jadau-kundan-floral-necklaceno-earrings?variant=gid://shopify/ProductVariant/52912056762684
2026-08-01 08:55:40,Jadau kundan floral necklace(No Earrings),Green,,1300.0,New Arrival,5,0,5,https://www.muskanjewel.com/products/jadau-kundan-floral-necklaceno-earrings?variant=gid://shopify/ProductVariant/52912056795452
2026-08-01 08:56:50,Jadau kundan pendant pearls/beads mala,Default Title,,3000.0,New Arrival,1,0,1,https://www.muskanjewel.com/products/jadau-kundan-pendant-pearls-beads-mala?variant=gid://shopify/ProductVariant/52914367562044
2026-08-01 09:10:52,Diamond finish peacock bridal necklace with pearl drop(With Earrings),Default Title,,2100.0,Restock,5,3,8,https://www.muskanjewel.com/products/diamond-finish-peacock-bridal-necklace-with-pearl-dropwith-earrings?variant=gid://shopify/ProductVariant/52635855454524
2026-08-01 09:15:47,Diamond finish Bottumala mango short necklace (With Earrings),Default Title,,2500.0,Restock,1,1,2,https://www.muskanjewel.com/products/diamond-finish-bottumala-mango-short-necklace-with-earrings?variant=gid://shopify/ProductVariant/52635835007292
